"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","Event #","FITC-A","PE-A","(Event #%9) - 0.5 + (Event #/(93154 + 1))","Time"
10801.3,66398.3,10661,4455.36,67573.8,4321,45370,447.12,1.5,-0.012973,6.17791
13098.2,65737.9,13058,5399.28,65893.3,5370,45379,491.04,-2.25,-0.0128764,6.17908
23445.8,82410.4,18645,16629.1,78737.5,13841,45406,88761.6,20.25,-0.0125865,6.18259
26286.1,78222.1,22023,15508.8,74389.6,13663,45415,171860,-4.5,-0.0124899,6.18259
11926.4,64863.8,12050,3264.48,64092.6,3338,45424,285.12,-3.75,-0.0123933,6.18376
16900.5,77758.4,14244,13417.9,71989.9,12215,45433,145454,28.5,-0.0122967,6.18494
16144.6,66678.5,15868,5937.84,65117.5,5976,45442,13818.2,27.75,-0.0122001,6.18611
11322.2,65346.9,11355,3604.32,63378.8,3727,45451,84599.3,1.5,-0.0121035,6.18728
13478.4,77031.5,11467,10965.6,69920.4,10278,45460,23529.6,13.5,-0.0120069,6.18845
16900.5,76438.2,14490,11443.7,71405.6,10503,45469,734.4,45,-0.0119103,6.18845
13996.2,65159.6,14077,6062.4,66595,5966,45478,31677.8,17.25,-0.0118136,6.1908
12407,65430.7,12427,3981.6,63861.5,4086,45487,103332,3.75,-0.011717,6.1908
12454.4,75842,10762,7275.6,70681,6746,45496,70218,18,-0.0116204,6.19197
17146.9,66509.1,16896,6743.52,65260.4,6772,45505,61022.2,-1.5,-0.0115238,6.19314
15209.6,79424.4,12550,9951.84,70295.7,9278,45514,60511,5.25,-0.0114272,6.19431
13594.9,72464.8,12295,6618.24,70975.8,6111,45523,69635.5,24.75,-0.0113306,6.19548
10571.5,70002.5,9897,6097.68,68887.7,5801,45532,44629.9,27,-0.011234,6.19548
8691.84,64068,8891,3329.28,63909.7,3414,45541,36503.3,13.5,-0.0111374,6.19665
13551.4,74280.9,11956,7149.6,70353.8,6660,45550,89160.5,-6.75,-0.0110407,6.19783
17789.4,66631.4,17497,8594.64,64876.6,8682,45559,345.6,24,-0.0109441,6.199
14721.9,64531.9,14951,4214.88,64119.4,4308,45568,101043,19.5,-0.0108475,6.199
14593.3,78257.5,12221,11794.3,75624,10221,45577,29733.8,30,-0.0107509,6.20017
12784.6,70890.4,11819,5090.4,70829,4710,45586,84245.8,33.75,-0.0106543,6.20134
13295.4,73257.5,11894,7503.84,71540.8,6874,45595,37865.5,-10.5,-0.0105577,6.20251
13043.2,74531.3,11469,7359.12,70623.4,6829,45604,65494.1,-14.25,-0.0104611,6.20369
11488.6,73541.7,10238,6644.16,70242.3,6199,45613,36456.5,6,-0.0103644,6.20369
15659.5,67335.6,15241,5094,69885,4777,45631,90586.1,19.5,-0.0101712,6.20603
15612.8,64919.8,15761,6031.44,70171.6,5633,45640,1952.64,23.25,-0.0100746,6.2072
17462.4,71570.7,15990,8811.36,69057.8,8362,45649,104104,-9.75,-0.00997799,6.2072
17342.7,70849.8,16042,8503.2,69432.6,8026,45658,168255,-12,-0.00988138,6.20837
11130.9,68566,10639,6504.48,68193.5,6251,45667,61148.9,-15,-0.00978477,6.20955
11132.8,69731.4,10463,6002.64,69626.4,5650,45676,20307.6,12.75,-0.00968815,6.20955
27622.4,79404.4,22798,19346.4,75027.3,16899,45685,189191,32.25,-0.00959154,6.21072
19048.3,70776.2,17638,9771.12,70353.8,9102,45694,100312,4.5,-0.00949493,6.21189
12709.1,64817.5,12850,3551.76,63355.5,3674,45703,2980.8,16.5,-0.00939832,6.21306
8780.8,63509.4,9061,3007.44,63476.8,3105,45712,1790.64,-5.25,-0.0093017,6.21306
10124.8,67701.1,9801,8290.08,69931.6,7769,45721,421.2,30.75,-0.00920509,6.21423
10814.7,70847,10004,5487.84,70189.5,5124,45730,132643,15.75,-0.00910848,6.2154
15814.4,73369.1,14126,10075,69892.3,9447,45739,148288,18.75,-0.00901186,6.21658
17598.1,75825.6,15210,9375.84,70928.7,8663,45748,204144,27,-0.00891525,6.21658
23950.7,70554.9,22247,12386.2,69695.2,11647,45757,213330,23.25,-0.00881864,6.21775
14545.3,69972.8,13623,9351.36,68436.7,8955,45775,168.48,45,-0.00862541,6.21892
17833.6,75252.3,15531,13770.7,70738.2,12758,45784,956.88,29.25,-0.0085288,6.22009
15456,65135.6,15551,5515.2,64740.1,5583,45802,48627.4,4.5,-0.00833557,6.22126
14345.6,73169.4,12849,7259.76,71298.6,6673,45811,120210,6.75,-0.00823896,6.22243
15736.3,72836.7,14159,7792.56,70596.2,7234,45829,129643,-0.75,-0.00804573,6.22361
12743.7,65196.7,12810,3949.92,64154.1,4035,45838,106600,1.5,-0.00794912,6.22478
13908.5,71050.4,12829,7309.44,69728,6870,45847,90123.8,36.75,-0.0078525,6.22595
10876.2,72326.8,9855,6382.8,69358.8,6031,45856,68619.6,32.25,-0.00775589,6.22595
10613.8,64615.3,10765,3695.04,63226.7,3830,45865,87913.4,22.5,-0.00765928,6.22829
19483.5,73846,17291,13690.1,71855.9,12486,45874,67984.6,18,-0.00756266,6.22947
16872.3,71634.1,15436,9025.92,70629.6,8375,45892,25441.9,11.25,-0.00736944,6.23064
12069.1,74046.2,10682,7055.28,70376.7,6570,45901,66877.2,-18.75,-0.00727282,6.23181
16360.3,64245.3,16689,6386.4,63520.9,6589,45910,23961.6,17.25,-0.00717621,6.23298
15811.2,66684,15539,8148.24,68260.7,7823,45946,152119,19.5,-0.00678976,6.23767
19158.4,74390.6,16878,11751.8,70950.6,10855,45955,1265.04,21.75,-0.00669315,6.23767
15253.1,69826,14316,8721.36,71311.7,8015,45973,28025.3,3,-0.00649992,6.24001
18297,73022.9,16421,9869.04,70848.7,9129,45982,196010,18.75,-0.00640331,6.24118
23484.2,84216.6,18275,15462,77052.5,13151,46000,12654.7,8.25,-0.00621008,6.24353
11705.6,63269.1,12125,4995.36,64368.1,5086,46009,312.48,18,-0.00611347,6.2447
11482.9,67571.3,11137,6001.2,70206.1,5602,46018,102204,18.75,-0.00601685,6.24587
14444.2,64818.7,14604,5769.36,64965.8,5820,46027,49978.1,9,-0.00592024,6.24587
19133.4,70839.5,17701,6508.08,68340.6,6241,46036,59554.1,26.25,-0.00582363,6.24704
11456.6,64118.1,11710,4583.52,63979.9,4695,46045,15530.4,8.25,-0.00572701,6.24822
9341.44,64401.5,9506,3866.4,63890.2,3966,46054,58855,8.25,-0.0056304,6.24939
20265.6,75043.9,17698,11115.4,73477.5,9914,46063,39102.5,18.75,-0.00553379,6.25056
11113,62990.7,11562,4409.28,66352.8,4355,46081,126176,0.75,-0.00534056,6.2529
14329,64575.9,14542,5922,64932.9,5977,46099,182.88,17.25,-0.00514734,6.25408
11293.4,70791.7,10455,6809.76,71577.3,6235,46108,25537.7,15.75,-0.00505072,6.25525
12577.9,63005.9,13083,4017.6,63690.7,4134,46117,49749.1,-5.25,-0.00495411,6.25642
15921.3,73537,14189,7030.08,71663.3,6429,46135,22837,24,-0.00476088,6.25876
12303.4,69762.3,11558,9198.72,71861.6,8389,46144,116578,9.75,-0.00466427,6.25993
17697.3,76112.9,15238,9619.92,73806,8542,46153,20397.6,-5.25,-0.00456766,6.25993
10044.2,67938.3,9689,7676.64,68336.9,7362,46162,565.92,-13.5,-0.00447104,6.26228
13115.5,74645.1,11515,8373.6,71547.9,7670,46171,64430.6,0.75,-0.00437443,6.26228
11862.4,72730.3,10689,7001.28,71996.9,6373,46180,123674,-18,-0.00427782,6.26345
20923.5,74427,18424,12177.4,71922.8,11096,46189,262143,29.25,-0.0041812,6.26462
15296,74753.1,13410,9920.16,71458.3,9098,46198,24789.6,-0.75,-0.00408459,6.26579
11878.4,69923.9,11133,6643.44,70336.8,6190,46207,45002.9,9,-0.00398798,6.26696
9998.08,64075.3,10226,3562.56,63204.1,3694,46216,-194.4,-21,-0.00389136,6.26696
16780.8,69314.7,15866,11947,69368,11287,46234,56553.8,30.75,-0.00369814,6.26931
12828.2,63617.6,13215,4184.64,64894.6,4226,46243,76179.6,21,-0.00360152,6.26931
24383.4,82715.9,19319,18922.3,74422,16663,46252,262143,36,-0.00350491,6.27048
10113.9,62167.1,10662,5168.88,65878.6,5142,46261,68746.3,29.25,-0.0034083,6.27165
11715.8,63946.8,12007,3974.4,64170.1,4059,46270,-105.12,30,-0.00331168,6.27282
13285.8,63638,13682,4738.32,64185.7,4838,46279,36128.2,29.25,-0.00321507,6.274
12956.8,63198.6,13436,4169.52,63844.3,4280,46288,14042.2,3.75,-0.00311846,6.27517
9544.32,66436.2,9415,6231.6,69137.3,5907,46297,2578.32,5.25,-0.00302185,6.27634
20988.8,77818.6,17676,13173.1,72352.8,11932,46306,4255.92,8.25,-0.00292523,6.27751
15550.1,75926.8,13422,11054.2,72859.9,9943,46315,903.6,35.25,-0.00282862,6.27751
15420.2,74791,13512,8516.88,71863.3,7767,46324,20488.3,12,-0.00273201,6.27986
16573.4,78507.9,13835,7913.52,72615.6,7142,46333,130025,-3,-0.00263539,6.27986
21993,79993.9,18018,15248.9,76625.6,13042,46342,30222,63.75,-0.00253878,6.28103
11840.6,71910.7,10791,6167.52,71324.3,5667,46351,66511.4,23.25,-0.00244217,6.2822
22329.6,77424.1,18901,12308.4,74876.4,10773,46360,77514.5,46.5,-0.00234555,6.28337
15338.9,72081.5,13946,8982.72,71660.6,8215,46369,157772,39.75,-0.00224894,6.28337
8820.48,68751.1,8408,5344.56,69842.7,5015,46378,556.56,19.5,-0.00215233,6.28454
14204.8,63683.5,14618,4549.68,63998.2,4659,46387,76358.9,13.5,-0.00205571,6.28571
7035.52,62621.2,7363,2640.24,63173,2739,46396,-20.16,-22.5,-0.0019591,6.28689
13660.8,69747.1,12836,8530.56,70892.6,7886,46405,173079,21.75,-0.00186249,6.28806
12503,70833.3,11568,6636.96,71304.9,6100,46423,535.68,0,-0.00166926,6.2904
10490.9,64243.2,10702,3942,64537.3,4003,46432,23428.1,-3.75,-0.00157265,6.2904
22457,85501.6,17213,16236,76544.3,13901,46441,18717.1,10.5,-0.00147603,6.29157
12260.5,74786.2,10744,6097.68,70691.2,5653,46450,85848.5,5.25,-0.00137942,6.29275
16646.4,65616.4,16626,6188.4,64436.4,6294,46459,650.88,4.5,-0.00128281,6.29275
23809.3,76223.2,20471,11822.4,72825.7,10639,46468,40813.9,22.5,-0.0011862,6.29392
8490.88,69942,7956,5415.12,68576.9,5175,46477,11455.2,45,-0.00108958,6.29626
12432.6,69621.9,11703,6503.76,70300.2,6063,46486,13193.3,15.75,-0.000992969,6.29743
20096,75090.5,17539,12213.4,71167,11247,46495,227938,56.25,-0.000896356,6.29743
18063.4,66858.7,17706,8222.4,65467.5,8231,46504,710.64,2.25,-0.000799742,6.2986
16019.8,75536.1,13899,10565.3,72564.1,9542,46513,929.52,39.75,-0.000703129,6.29978
16721.3,73531.9,14903,10046.9,71390.3,9223,46522,164598,30.75,-0.000606516,6.30095
23840,79409.3,19675,15763.7,73844.8,13990,46531,182724,35.25,-0.000509903,6.30212
14048,65155.7,14130,4505.76,64558.3,4574,46540,55520.6,-3.75,-0.00041329,6.30212
8173.44,62973.7,8506,2818.8,64434.2,2867,46549,762.48,15.75,-0.000316677,6.30329
12830.1,71927.5,11690,6284.16,72125.9,5710,46558,1485.36,6,-0.000220063,6.30446
13409.3,65018.5,13516,4991.04,64758,5051,46567,98856,28.5,-0.00012345,6.30563
12757.8,64538.2,12955,4029.12,64043.8,4123,46576,98473,-15,-2.6837e-05,6.30563
21224.3,75476.5,18429,14293.4,72744.8,12877,46585,1604.16,41.25,6.97762e-05,6.30798
11190.4,63905,11476,3814.56,63465.6,3939,46594,447.84,-3.75,0.000166389,6.30798
16955.5,74382.3,14939,10161.4,71223,9350,46603,96665.8,13.5,0.000263003,6.30915
8468.48,63369.5,8758,2988.72,63717.9,3074,46612,294.48,0,0.000359616,6.31032
18649,73061.8,16728,11167.2,70485.8,10383,46621,123538,14.25,0.000456229,6.31032
17758.7,77403.2,15036,11398.3,71449.1,10455,46639,82473.1,27.75,0.000649455,6.31267
11593,64206.6,11833,5482.08,63870.9,5625,46657,5611.68,18,0.000842682,6.31501
11132.8,63787.3,11438,4592.88,64069.6,4698,46666,23172.5,25.5,0.000939295,6.31501
17103.4,76631.3,14627,9648,74256.2,8515,46675,115765,40.5,0.00103591,6.31618
18103.7,71326.4,16634,7933.68,71479.5,7274,46684,165941,27.75,0.00113252,6.31735
15229.4,64275.9,15528,5214.24,64100.6,5331,46693,21996,33,0.00122913,6.31853
23731.8,126962,12250,15253.2,124658,8019,46702,262143,30,0.00132575,6.31853
12905,64718.4,13068,5713.92,63989.7,5852,46711,255.6,9,0.00142236,6.3197
15812.5,74237.9,13959,9030.24,70866.5,8351,46720,133236,48.75,0.00151897,6.32087
13217.9,73604.4,11769,7798.32,70414.8,7258,46738,189702,9.75,0.0017122,6.32321
13176.3,70445.7,12258,5443.92,68636.5,5198,46747,47286,-6,0.00180881,6.32438
11193.6,64315.6,11406,3616.56,63525.8,3731,46765,94702.3,10.5,0.00200204,6.32556
15716.5,77759,13246,10262.9,71628.1,9390,46774,29198.2,15.75,0.00209865,6.32673
10092.2,63614.5,10397,3764.16,64008.3,3854,46783,86111.3,20.25,0.00219527,6.3279
8311.68,70568,7719,5151.6,69084.4,4887,46792,101285,39,0.00229188,6.3279
17735,67819.1,17138,12279.6,68280.7,11786,46801,54656.6,20.25,0.00238849,6.32907
12985,64659.4,13161,5908.32,66564.8,5817,46810,108986,33,0.00248511,6.32907
17016.3,72231.5,15439,10895,71046.5,10050,46819,36473,26.25,0.00258172,6.33024
12474.2,64503.1,12674,4922.64,65332.1,4938,46828,33237.4,11.25,0.00267833,6.33259
16451.2,71291.8,15123,8555.76,69129.6,8111,46846,103690,6.75,0.00287156,6.33376
26625.3,114654,15219,18667.4,96733.6,12647,46855,123415,49.5,0.00296817,6.33493
10871.7,76389.7,9327,6275.52,70982.5,5794,46864,151142,46.5,0.00306478,6.33493
12494.1,72964.9,11222,7375.68,69470,6958,46873,56376.7,1.5,0.0031614,6.3361
13806.1,64338.7,14063,5212.8,63795.7,5355,46882,30497,17.25,0.00325801,6.33727
9315.84,63695.7,9585,2825.28,62871.8,2945,46891,52925,-2.25,0.00335462,6.33845
26625.9,77913.8,22396,17884.8,73000.6,16056,46900,1753.2,24.75,0.00345124,6.33845
13233.3,64060.9,13538,4944.96,63568.6,5098,46909,48183.1,21,0.00354785,6.33962
24311.7,76493.9,20829,16426.8,74020,14544,46918,35205.8,33,0.00364446,6.34196
19671.7,76428.9,16868,13847.8,71684.6,12660,46936,220360,41.25,0.00383769,6.34431
18076.2,74379.3,15927,11382.5,72543.2,10283,46945,579.6,11.25,0.0039343,6.34548
12551,63590.6,12935,4326.48,64222,4415,46954,106963,24.75,0.00403092,6.34548
21372.2,75453.6,18563,14879.5,72110.1,13523,46963,1084.32,16.5,0.00412753,6.34782
25009.9,79492.2,20619,16393,75328.1,14262,46972,121393,27.75,0.00422414,6.34782
11522.6,71788.4,10519,7158.24,69695.8,6731,46981,8652.24,-4.5,0.00432076,6.34899
10936.3,63426.8,11300,3021.84,64048.9,3092,46990,114739,6.75,0.00441737,6.35017
14945.3,65214.3,15019,4752.72,64809.5,4806,46999,109362,21,0.00451398,6.35017
12228.5,65038.6,12322,3656.88,64528.1,3714,47008,864.72,6.75,0.0046106,6.35134
13702.4,75704,11862,9496.8,71064.4,8758,47026,151338,9.75,0.00480382,6.35251
15164.8,72442.6,13719,7345.44,69696.1,6907,47035,53663.8,32.25,0.00490043,6.35368
11042.6,63643.1,11371,3738.96,64246.6,3814,47044,420.48,24.75,0.00499705,6.35485
12167.7,71865.6,11096,5807.52,71327.1,5336,47053,14793.8,20.25,0.00509366,6.35602
16252.2,72782.7,14634,9179.28,70690.2,8510,47062,35868.2,45,0.00519027,6.35602
18175.4,74237.5,16045,8824.32,71036.8,8141,47071,40659.8,3,0.00528689,6.3572
11098.2,73305.2,9922,6906.24,71683.1,6314,47089,108078,-4.5,0.00548011,6.35954
8728.32,64214.1,8908,3227.04,65273.9,3240,47098,56898.7,23.25,0.00557673,6.36071
14862.7,64361.3,15134,5112,64863.5,5165,47107,6804.72,-8.25,0.00567334,6.36071
11212.2,64292.6,11429,6286.32,66999.6,6149,47116,20356.6,7.5,0.00576995,6.36188
13348.5,64652,13531,4186.08,64368.6,4262,47125,12065,-15.75,0.00586657,6.36306
10407,72495.3,9408,5576.4,71100.2,5140,47143,74615,54.75,0.00605979,6.36423
15926.4,67169.9,15539,8766.72,65533.9,8767,47152,794.88,30,0.00615641,6.3654
13825.9,65426.8,13849,4615.2,65059.5,4649,47161,84336.5,6,0.00625302,6.36657
10073,69871,9448,6244.56,68630.5,5963,47170,45647.3,-17.25,0.00634963,6.36774
23986.6,73159.7,21487,11592,71927,10562,47179,22562.6,11.25,0.00644625,6.36891
18769.3,75394.6,16315,10812.2,71553.2,9903,47188,9746.64,29.25,0.00654286,6.37009
11577.6,73801.1,10281,8560.08,70752.1,7929,47197,6397.2,6,0.00663947,6.37126
22587.5,74360.6,19907,15433.2,72270.8,13995,47206,144942,8.25,0.00673608,6.37243
14540.8,78270.7,12175,9610.56,74177.1,8491,47215,239851,6,0.0068327,6.3736
7621.12,64688.2,7721,3306.96,64946,3337,47224,10848.2,41.25,0.00692931,6.37477
15626.9,70376.8,14552,5896.08,70835.1,5455,47233,151102,29.25,0.00702592,6.37595
13801.6,69910.5,12938,7161.84,69278,6775,47242,849.6,30,0.00712254,6.37595
10293.1,65175.8,10350,5840.64,68121,5619,47251,10218.2,14.25,0.00721915,6.37712
12850.6,74667.5,11279,8101.44,70584.4,7522,47269,15838.6,32.25,0.00741238,6.37829
11189.8,73635.1,9959,6431.76,70216.9,6003,47278,15145.2,-9.75,0.00750899,6.38063
23383,75156,20390,15341.8,71786.2,14006,47287,111812,51.75,0.0076056,6.3818
13934.1,65616.4,13917,4383.36,65095.8,4413,47296,120336,23.25,0.00770222,6.38298
16924.2,77486.5,14314,12511.4,70960.6,11555,47305,1048.32,23.25,0.00779883,6.38415
23932.2,75967.2,20646,14317.9,73503,12766,47314,1969.2,39,0.00789544,6.38532
10290.6,64815.2,10405,3867.12,64817.3,3910,47323,31841.3,11.25,0.00799206,6.38532
8685.44,68828.2,8270,4970.88,69107.3,4714,47332,59127.8,11.25,0.00808867,6.38649
16995.2,72053.1,15458,8244.72,71086.2,7601,47341,191186,9.75,0.00818528,6.38766
13213.4,70334.3,12312,7644.96,73549.6,6812,47350,144631,18.75,0.0082819,6.38884
15418.9,77915.9,12969,8632.8,72218.4,7834,47359,27236.2,46.5,0.00837851,6.38884
14101.1,64687.9,14286,6382.8,64612.8,6474,47368,676.08,-12,0.00847512,6.39001
13223,73185.1,11841,6732,70041,6299,47377,177966,10.5,0.00857174,6.39118
8890.88,63265.2,9210,3050.64,63368.2,3155,47386,32435.3,-3,0.00866835,6.39235
15863,77773.6,13367,10469.5,71628.6,9579,47404,114674,24,0.00886157,6.39352
9233.28,70304.7,8607,6207.84,68699.3,5922,47413,81933.1,35.25,0.00895819,6.39469
11028.5,64474.8,11210,4754.16,65968.4,4723,47422,70532.6,13.5,0.0090548,6.39587
12778.9,65285.1,12828,4182.48,64662.2,4239,47431,20774.2,0.75,0.00915141,6.39704
14657.9,73363.5,13094,7102.8,72079.5,6458,47449,14817.6,11.25,0.00934464,6.39938
15593,77551.8,13177,10424.2,73926.8,9241,47458,45324,25.5,0.00944125,6.40173
10275.2,64575.7,10428,4964.4,64810.2,5020,47476,17699.8,26.25,0.00963448,6.4029
10846.7,65431.8,10864,4365.36,65797.7,4348,47485,85618.1,3,0.00973109,6.40407
22373.8,82085.1,17863,12846.2,76127.2,11059,47503,262143,43.5,0.00992432,6.40641
15445.1,65647,15419,5482.08,64455.3,5574,47512,73098,3,0.0100209,6.40641
13582.7,64197.1,13866,5438.88,63752.9,5591,47521,418.32,-9,0.0101175,6.40758
16421.8,73122.5,14718,10680.5,69592,10058,47530,17630.6,23.25,0.0102142,6.40758
15932.8,74695.8,13979,9174.96,71941.9,8358,47548,43331.8,12.75,0.0104074,6.40993
20755.2,73660.4,18466,9433.44,71044.6,8702,47566,30199,3.75,0.0106006,6.41227
15132.8,65984.2,15030,5484.24,64573.3,5566,47575,416.16,9.75,0.0106972,6.41344
11889.3,74992.9,10390,6390.72,70248.6,5962,47584,92050.6,12,0.0107938,6.41462
23741.4,83427.3,18650,17010.7,75683.3,14730,47593,135114,60.75,0.0108905,6.41462
13596.2,68336.4,13039,6392.16,69426,6034,47602,54398.2,66.75,0.0109871,6.41579
19640.3,70714.6,18202,9416.88,70977,8695,47611,1261.44,-25.5,0.0110837,6.41696
10676.5,70462.6,9930,6023.52,69328.7,5694,47620,38666.2,12,0.0111803,6.41813
8085.76,65332.1,8111,3348,67846.2,3234,47629,84553.2,8.25,0.0112769,6.4193
12464,78527.3,10402,7686.72,72233.6,6974,47638,46811.5,0,0.0113735,6.4193
13720.3,71380.1,12597,5356.8,70993.6,4945,47647,79675.9,0,0.0114701,6.42048
17548.2,73143.6,15723,12443,68653.6,11878,47656,7331.76,53.25,0.0115667,6.42165
8212.48,65040.8,8275,3175.2,64086.8,3247,47665,1437.12,21.75,0.0116634,6.42282
10910.1,64350.9,11111,3745.44,63673.5,3855,47674,7335.36,24,0.01176,6.42282
11135.4,76664.2,9519,8784,70392.3,8178,47683,144100,9,0.0118566,6.42399
23657.6,72902.8,21267,14513,72455.8,13127,47692,84706.6,66.75,0.0119532,6.42516
11953.9,73415.1,10671,7700.4,74896.6,6738,47701,642.24,-8.25,0.0120498,6.42633
18663,73649.7,16607,12162.2,72414.3,11007,47710,36107.3,26.25,0.0121464,6.42633
22598.4,74942.3,19762,12432.2,72140.9,11294,47719,16519.7,17.25,0.012243,6.42751
11452.8,64310.7,11671,3908.88,64059.1,3999,47728,404.64,-10.5,0.0123396,6.42868
22962.6,76192.3,19751,18121.7,72936.4,16283,47755,96931.4,24.75,0.0126295,6.43219
17495.7,77211.9,14850,11969.3,73078,10734,47764,79722,12,0.0127261,6.43219
13253.1,73569.1,11806,8215.92,70522.4,7635,47773,455.04,30.75,0.0128227,6.43337
7888.64,62385.7,8287,2735.28,63052.9,2843,47782,65337.8,26.25,0.0129193,6.43454
16314.9,70495.9,15167,8362.08,69598.3,7874,47809,168129,-1.5,0.0132092,6.43688
13210.9,64423.6,13439,4119.84,63935.1,4223,47836,54551.5,16.5,0.013499,6.43922
18747.5,66094.9,18589,7215.12,66711.4,7088,47845,92245,25.5,0.0135956,6.4404
15626.2,70320.8,14563,7225.2,69439.9,6819,47863,159369,21,0.0137888,6.44157
22337.3,75555.9,19375,14218.6,73245.4,12722,47872,81380.9,8.25,0.0138855,6.44274
13035.5,67209.2,12711,6002.64,67931.1,5791,47881,28981.4,14.25,0.0139821,6.44391
7443.84,69971.2,6972,5966.64,68278.3,5727,47890,38043.4,28.5,0.0140787,6.44391
13900.2,64156.7,14199,5333.04,63930.1,5467,47899,18936,33,0.0141753,6.44508
12279,71025.5,11330,6092.64,69586.5,5738,47908,169836,7.5,0.0142719,6.44626
14094.7,74589.1,12384,7984.08,71403.5,7328,47917,104202,16.5,0.0143685,6.44743
10797.4,74620,9483,7956.72,70791.7,7366,47935,22276.8,18,0.0145618,6.4486
9491.2,70324,8845,6474.24,69442.9,6110,47944,574.56,42,0.0146584,6.44977
16979.2,79766.9,13950,13225,71992,12039,47953,43799.8,19.5,0.014755,6.45094
19891.2,66601.4,19573,8070.48,65000.2,8137,47971,36833,13.5,0.0149482,6.45329
20759.7,76078.2,17883,13664.9,71357.9,12550,47980,1023.84,42,0.0150448,6.45446
15879,64640.6,16099,7149.6,64512.8,7263,47989,1511.28,35.25,0.0151414,6.45446
9172.48,70323.8,8548,5399.28,68895.5,5136,47998,88660.1,2.25,0.015238,6.4568
12384,76515.3,10607,9541.44,70425.5,8879,48007,6164.64,11.25,0.0153347,6.45797
20147.2,78341.5,16854,16234.6,71396.3,14902,48016,1389.6,23.25,0.0154313,6.45797
21454.1,81906.9,17166,16002,74213.2,14131,48025,17083.4,23.25,0.0155279,6.45915
16180.5,77611.4,13663,9174.96,73525.3,8178,48034,58934.9,29.25,0.0156245,6.46149
14486.4,71830.3,13217,8130.24,70247,7585,48043,46012.3,18,0.0157211,6.46266
10737.9,72848.9,9660,6571.44,71078.7,6059,48052,21991,9.75,0.0158177,6.46266
15137.3,75878.6,13074,8355.6,71655.7,7642,48061,224658,-6.75,0.0159143,6.46383
20249.6,72379.5,18335,14479.9,72142,13154,48079,100610,-13.5,0.0161076,6.46618
20521,72868.5,18456,8769.6,69218.9,8303,48097,248766,20.25,0.0163008,6.46852
15708.2,75483.9,13638,10028.9,70505.5,9322,48106,129157,21,0.0163974,6.46852
15478.4,65267.8,15542,5909.76,66615.4,5814,48115,178798,36,0.016494,6.46969
16762.2,71978.1,15262,7920,71072.9,7303,48124,1555.2,26.25,0.0165906,6.47086
14684.2,73646.7,13067,8674.56,71133.1,7992,48133,4489.2,8.25,0.0166872,6.47204
19829.8,76006.7,17098,13823.3,71744.9,12627,48142,3958.56,36.75,0.0167839,6.47321
13338.2,73810.2,11843,8771.76,70587.7,8144,48151,124653,43.5,0.0168805,6.47438
17475.2,76116.9,15046,11375.3,73101.6,10198,48160,104284,18,0.0169771,6.47555
8270.08,63036.5,8598,2793.6,63437.8,2886,48169,8370,7.5,0.0170737,6.47555
13693.4,63922.9,14039,5494.32,66446.9,5419,48178,101283,12,0.0171703,6.47672
12595.2,77871.6,10600,8724.24,71513.7,7995,48187,143086,13.5,0.0172669,6.47789
19137.3,74097.9,16926,13780.8,71040.6,12713,48196,35187.8,14.25,0.0173635,6.47907
22866.6,75781.7,19775,14691.6,71389.4,13487,48205,1059.84,9.75,0.0174601,6.48024
19825.3,72390.8,17948,9210.24,72063.3,8376,48214,64157.8,-2.25,0.0175568,6.48024
13205.8,64610.1,13395,4197.6,64957.2,4235,48223,84273.1,14.25,0.0176534,6.48258
25725.4,76498.1,22039,15958.8,72313.9,14463,48232,1543.68,27,0.01775,6.48375
20766.1,76827.7,17714,13295.5,71667.6,12158,48241,1453.68,43.5,0.0178466,6.48375
13188.5,76306.2,11327,8801.28,71368.6,8082,48259,22916.2,12.75,0.0180398,6.4861
12625.9,65514.8,12630,7288.56,68807.7,6942,48268,114679,2.25,0.0181364,6.48727
10590.7,69449,9994,6501.6,69091.8,6167,48277,114656,23.25,0.0182331,6.48844
11394.6,64946.4,11498,3181.68,64237.4,3246,48295,47832.5,6.75,0.0184263,6.49079
18102.4,89401.6,13270,11796.5,85011.5,9094,48304,104444,31.5,0.0185229,6.49196
14112,65129.9,14200,4844.88,63452.1,5004,48331,79182,11.25,0.0188127,6.4943
27111,99935.3,17779,19442.2,108062,11791,48349,1968.48,54.75,0.019006,6.49664
7464.96,63875.7,7659,2993.76,64752.2,3030,48358,63978.5,35.25,0.0191026,6.49782
11612.8,64814.9,11742,4101.84,65073.4,4131,48367,111753,6,0.0191992,6.49782
15186.6,66479.6,14971,7373.52,68533.7,7051,48376,677.52,36.75,0.0192958,6.50016
13280.6,64831.3,13425,4068.72,64830.4,4113,48394,83235.6,-1.5,0.019489,6.50133
7150.72,63174.7,7418,2839.68,64040.4,2906,48403,1254.24,3,0.0195856,6.5025
14163.2,75684.9,12264,8221.68,72773.7,7404,48412,14426.6,10.5,0.0196823,6.50367
12183,69104,11554,5713.2,70089.9,5342,48430,146236,-9,0.0198755,6.50602
16874.2,79547.6,13902,11211.1,72039.6,10199,48439,238442,7.5,0.0199721,6.50719
16568.3,72066.2,15067,11131.9,69572.9,10486,48448,74223.4,11.25,0.0200687,6.50836
15565.4,72045.8,14159,8246.88,71699.1,7538,48457,42508.1,45,0.0201653,6.50836
