Term	Coefficient	Standard Error	p-value	95% CI lower	95% CI upper
"2,6,7,10,13"	0.000594765	0.017560581	0.972981606	-0.07694623	0.078135761
"2,6,8,11"	0.00059395	0.029320361	0.983838319	-0.12887386	0.13006176
"1,4,9,11,12"	0.000586631	0.017421519	0.973138364	-0.076340318	0.07751358
"6,8,9,11,15"	0.000579111	0.016771854	0.97245582	-0.073479161	0.074637382
"2,7,11,13,14"	0.000564233	0.017653724	0.974503291	-0.077388049	0.078516515
"2,7,10,11"	0.000563551	0.037400829	0.987978139	-0.164584601	0.165711704
"1,2,4,9,13"	0.000536406	0.016753056	0.974457619	-0.073438859	0.074511672
"1,5,7,11,12"	0.000531655	0.017440196	0.975680939	-0.076477765	0.077541075
"1,4,5,9,14"	0.000515688	0.016570822	0.975173869	-0.072654898	0.073686275
"4,6,9,12,15"	0.00050707	0.016716866	0.975801846	-0.073308396	0.074322536
"1,4,6,12"	0.000485109	0.029343154	0.986809873	-0.129083346	0.130053565
"3,8,11,13,14"	0.000455482	0.017693139	0.979462186	-0.077670843	0.078581807
"1,3,4,9,12"	0.000453207	0.016691823	0.978339178	-0.073251676	0.074158089
"1,2,6,8,10"	0.000450669	0.016734528	0.97851537	-0.073442784	0.074344123
"4,7,8,9,14"	0.000440645	0.016595319	0.978816987	-0.072838115	0.073719404
"1,2,6,10,15"	0.000427299	0.016744125	0.979640904	-0.073508532	0.074363131
"2,12,13,14"	0.000414712	0.030362224	0.989102286	-0.133653578	0.134483002
"2,8,9,12,14"	0.000412751	0.016720738	0.980306448	-0.073419811	0.074245312
"5,6,10,12,14"	0.000405967	0.017450069	0.981439464	-0.076647048	0.077458983
"4,5,8,11,13"	0.000369016	0.017654969	0.983324386	-0.077588765	0.078326796
"2,3,6,13,14"	0.000361053	0.016775834	0.982829249	-0.073714794	0.0744369
"3,5,10,13,15"	0.000354742	0.017668201	0.983981336	-0.077661465	0.078370948
"1,2,5,12,14"	0.000339318	0.016707553	0.983796841	-0.073435025	0.074113661
"1,4,5,10,14"	0.000281874	0.016788163	0.986604257	-0.073848411	0.074412158
"1,3,12,14,15"	0.000273182	0.016740933	0.986980678	-0.073648554	0.074194917
"3,6,8,9,14"	0.0002729	0.016563991	0.986855198	-0.072867526	0.073413325
"4,5,9,13,14"	0.000272496	0.016843007	0.987092064	-0.074099958	0.07464495
"4,6,9,14"	0.000256988	0.029063796	0.992945108	-0.12807793	0.128591905
"1,7,9,10,15"	0.000234301	0.016749925	0.988839531	-0.073727141	0.074195742
"2,3,4,7,12"	0.000227949	0.016699913	0.989109528	-0.073512658	0.073968557
"1,8,9,11"	0.000201703	0.029326558	0.994512395	-0.129293471	0.129696876
"1,4,6,10,11"	0.000195246	0.017536092	0.991116669	-0.077237615	0.077628106
"2,7,12,14"	0.000168741	0.029431907	0.995425583	-0.129791617	0.130129099
"3,9,10,14,15"	0.000113706	0.016806346	0.994601887	-0.074096867	0.074324279
"1,5,7,11,13"	9.39E-05	0.017593952	0.995742425	-0.077594465	0.077782234
"2,4,6,9,13"	8.09E-05	0.016755757	0.996145564	-0.073906247	0.074068137
"1,3,4,7,15"	6.02E-05	0.016566959	0.99709926	-0.073093301	0.073213762
"3,7,8,9,10"	4.46E-05	0.016745179	0.997873463	-0.073895855	0.073985115
"5,6,8,13,14"	1.24E-06	0.016841393	0.999941473	-0.074364094	0.074366565
"3,5,9,13,15"	3.30E-07	0.016803709	0.999984332	-0.074198602	0.074199262
"1,3,5,6,11"	-6.07E-06	0.016733499	0.999710776	-0.073894977	0.073882845
"1,2,4,6,10"	-1.96E-05	0.016732255	0.99906626	-0.073902997	0.073863834
"4,5,8,11,14"	-4.50E-05	0.016827898	0.997868	-0.074350708	0.074260776
"2,6,9,10"	-5.07E-05	0.031799698	0.998728561	-0.140466314	0.140364967
"2,4,7,9,13"	-5.13E-05	0.016762896	0.997558794	-0.074070002	0.073967425
"2,4,8,9,14"	-5.27E-05	0.016585721	0.997462829	-0.07328912	0.073183637
"2,7,8,11,12"	-5.34E-05	0.017435943	0.997557649	-0.077044011	0.076937266
"3,5,9,12,14"	-5.45E-05	0.016712785	0.997397447	-0.07385196	0.07374293
"3,5,7,12,14"	-5.61E-05	0.016722263	0.997325394	-0.073895352	0.073783241
"2,8,13,14"	-7.80E-05	0.029398692	0.997884385	-0.129891645	0.129735741
"2,3,9,10"	-8.90E-05	0.031825396	0.997769053	-0.140618101	0.140440127
"1,4,5,12,15"	-0.000107586	0.01673035	0.994869225	-0.073982591	0.073767419
"4,5"	-0.000110283	0.041273036	0.997868038	-0.182356665	0.182136098
"1,2,8,10,13"	-0.000112292	0.017574123	0.994901919	-0.077713084	0.077488501
"1,2,4,7"	-0.000120647	0.029130318	0.996695506	-0.128749298	0.128508004
"1,2,4,9,14"	-0.000130916	0.016558898	0.993692001	-0.073248851	0.072987019
"3,6,10,14,15"	-0.000144324	0.016802577	0.993146792	-0.074338255	0.074049607
"1,4,8,9,14"	-0.000158548	0.016581919	0.992371203	-0.073378136	0.073061039
"4,5,7,14,15"	-0.000161906	0.01664849	0.992240806	-0.073675447	0.073351635
"1,4,9,10,12"	-0.000175493	0.01742445	0.991964186	-0.077115384	0.076764397
"5,7,8,11,12"	-0.000176026	0.017458532	0.991955527	-0.077266412	0.07691436
"2,7,10,12"	-0.000191639	0.037102376	0.995878876	-0.164021933	0.163638655
"1,4,7,8,10"	-0.0001955	0.016754397	0.990690138	-0.074176686	0.073785686
"1,2,5,7,12"	-0.000198812	0.016689948	0.990495845	-0.073895415	0.07349779
"7,9,13,15"	-0.000219074	0.029641602	0.994103138	-0.131105366	0.130667218
"6,9,11,14,15"	-0.000220325	0.016802764	0.989538195	-0.074415082	0.073974432
"2,4,7,11,12"	-0.00022473	0.017422323	0.989708491	-0.07715523	0.07670577
"1,2,5,6,11"	-0.000226927	0.016730026	0.989177883	-0.074100501	0.073646647
"2,5,7,9,14"	-0.000231783	0.01656301	0.988834847	-0.073367879	0.072904312
"1,9,10,11"	-0.000245567	0.037119752	0.994721664	-0.164152588	0.163661454
"2,7,9,10,13"	-0.000247826	0.017552466	0.988735035	-0.07775299	0.077257339
"1,3,5,7,12"	-0.000255253	0.016691218	0.987798806	-0.073957464	0.073446957
"1,4,6,11,15"	-0.000269566	0.016766496	0.987172541	-0.07430418	0.073765047
"2,3,6,9"	-0.000288039	0.029097999	0.992101994	-0.128773983	0.128197904
"2,5,7,8,14"	-0.000293046	0.016585186	0.98590292	-0.073527059	0.072940966
"4,5,6,13,15"	-0.000294325	0.016836059	0.986052358	-0.074636099	0.074047449
"1,8,11,12"	-0.000295583	0.030475568	0.9922615	-0.134864359	0.134273192
"4,6,8,11,15"	-0.000302929	0.016797792	0.985611986	-0.074475731	0.073869873
"1,5,8,11,12"	-0.000305254	0.017457255	0.986049221	-0.077389999	0.076779492
"3,5,6,8,9"	-0.000313994	0.016547957	0.984861359	-0.07338362	0.072755632
"2,3,11,14"	-0.000343137	0.029336337	0.990667722	-0.129881492	0.129195218
"1,2,4,7,10"	-0.00034543	0.016738416	0.983535418	-0.074256049	0.073565189
"7,9,12,13,14"	-0.000350647	0.017510226	0.984023381	-0.077669295	0.076968002
"1,8,12,14,15"	-0.00035284	0.016760137	0.98320406	-0.074359374	0.073653693
"2,9,10,11,15"	-0.000361393	0.017570368	0.983590178	-0.077945604	0.077222818
"7,9,10,14"	-0.000365041	0.031877352	0.990863379	-0.141123576	0.140393494
"2,5,8,9,11"	-0.000379075	0.016745156	0.981939299	-0.074319457	0.073561307
"2,3,6,8"	-0.000381105	0.029080427	0.989543958	-0.128789457	0.128027247
"2,3,6,13,15"	-0.000402417	0.016777427	0.98086425	-0.074485296	0.073680461
"1,2,6,7,12"	-0.000411479	0.016682955	0.980322678	-0.074077206	0.073254249
"2,5,6,12,15"	-0.000439027	0.016707675	0.97903661	-0.074213907	0.073335852
"7,8,11,12,13"	-0.000482565	0.022088956	0.982570618	-0.098019183	0.097054053
"3,4,5,6,13"	-0.00051509	0.016771999	0.975499997	-0.074574	0.073543819
"3,6,10,11"	-0.000526138	0.036953788	0.988640434	-0.163700325	0.162648049
"3,4,8,13,15"	-0.000557378	0.016863882	0.973633705	-0.07502201	0.073907254
"1,5,7,14"	-0.00059415	0.029207173	0.983770223	-0.129562165	0.128373864
"9,11,12,13,15"	-0.000612325	0.021762472	0.977553311	-0.09670731	0.09548266
"1,4,8,9,13"	-0.000616729	0.01677915	0.9706801	-0.074707217	0.073473759
"1,11,12,13,14"	-0.000632514	0.022067391	0.97713373	-0.098073907	0.09680888
"3,5,7,11,13"	-0.000633909	0.017596981	0.971263699	-0.078335635	0.077067816
"2,3,10,13,15"	-0.000657406	0.017620391	0.97023861	-0.0784625	0.077147687
"5,7,11,14,15"	-0.000663128	0.016845497	0.968599461	-0.075046581	0.073720325
"5,6,8,9,14"	-0.000664185	0.01657771	0.968041642	-0.073865186	0.072536816
"1,2,5,7,10"	-0.000670975	0.016737718	0.968023617	-0.074578512	0.073236563
"5,7,9,10,14"	-0.000687713	0.016770744	0.967290863	-0.074741084	0.073365657
"4,7,8,9,12"	-0.000707712	0.016713662	0.966225341	-0.07450903	0.073093606
"2,3,4,5,6"	-0.00073134	0.016546792	0.964746697	-0.073795822	0.072333142
"1,2,3,15"	-0.000734	0.029290887	0.980008118	-0.130071666	0.128603667
"1,5,6,8,10"	-0.000753518	0.016743748	0.964105291	-0.074687684	0.073180647
"3,6,9,10,11"	-0.000761982	0.017524122	0.965317719	-0.078141988	0.076618023
"1,8,9,12,15"	-0.000797057	0.016720548	0.96198019	-0.074628779	0.073034666
"2,4,5,14"	-0.000801764	0.029134759	0.978045868	-0.129450027	0.127846499
"1,5,12,15"	-0.000802865	0.029767003	0.978482559	-0.132242882	0.130637151
"2,3,5,12,15"	-0.000826376	0.016710344	0.960558691	-0.074613043	0.07296029
"5,6,9,10,15"	-0.000849854	0.016765259	0.959571863	-0.074879003	0.073179295
"2,4,10,12,15"	-0.000855967	0.017442069	0.960860015	-0.077873656	0.076161721
"2,5,8,14"	-0.000875821	0.029131927	0.976016294	-0.129511577	0.127759936
"2,5,8,9"	-0.000880819	0.029133952	0.975881129	-0.129525516	0.127763878
"1,3,5,12,14"	-0.000886538	0.016710726	0.957690882	-0.074674888	0.072901813
"1,2,4,6,7"	-0.000903351	0.016541736	0.956449281	-0.073945506	0.072138804
"4,6,9,12,13"	-0.000945454	0.017474415	0.956851891	-0.078105974	0.076215066
"3,4,8,9,12"	-0.000962234	0.01670859	0.954076307	-0.074741155	0.072816687
"5,6,9,13"	-0.001002863	0.029395557	0.972784807	-0.130802711	0.128796985
"1,2,10,14"	-0.001008755	0.031757489	0.974660244	-0.141238017	0.139220507
"2,9,10,12,14"	-0.001020832	0.017428315	0.953292533	-0.077977792	0.075936128
"3,10,11,13,14"	-0.001033219	0.02197212	0.96249441	-0.098053932	0.095987495
"2,3,13,14,15"	-0.001037391	0.016856739	0.950928356	-0.075470481	0.073395699
"3,7"	-0.001054124	0.041342322	0.97965837	-0.183606447	0.181498198
"2,3,6,12,13"	-0.001088096	0.017459456	0.950307455	-0.078182561	0.076006369
"1,3,6,9,15"	-0.001088266	0.016546273	0.947560597	-0.074150453	0.07197392
"3,7,10,11,13"	-0.001109067	0.022090688	0.95995927	-0.098653332	0.096435197
"1,4,8,10,11"	-0.001109817	0.017581283	0.949667533	-0.078742227	0.076522593
"2,4,5,10,11"	-0.001120748	0.017574024	0.949151502	-0.078721101	0.076479605
"2,6,8,12,13"	-0.001137067	0.017480007	0.948135034	-0.078322276	0.076048142
"2,3,10,14"	-0.001159923	0.03181133	0.970913816	-0.141626928	0.139307083
"4,6,11,13,15"	-0.001161219	0.017673336	0.947613543	-0.0792001	0.076877661
"2,4,8,14,15"	-0.001165892	0.016646741	0.944164549	-0.074671712	0.072339927
"5,6,10,15"	-0.001167906	0.032460455	0.971299117	-0.144501203	0.142165392
"4,5,13,14,15"	-0.00117277	0.016951469	0.944843715	-0.076024155	0.073678615
"1,9,10,12,13"	-0.00117673	0.021880199	0.957110414	-0.097791553	0.095438094
"1,3,4,5,10"	-0.001186067	0.016745296	0.943533715	-0.075127067	0.072754932
"3,4,9,12,14"	-0.001209664	0.0167206	0.942327352	-0.075041616	0.072622288
"2,5,8,11,12"	-0.001212389	0.017429249	0.944543934	-0.078173471	0.075748692
"3,4,10,15"	-0.001229979	0.03221571	0.969544894	-0.143482576	0.141022619
"5,7,9,12,13"	-0.001259737	0.017488232	0.942575897	-0.078481268	0.075961795
"2,3,6,10,11"	-0.001268807	0.017523744	0.942280146	-0.078647143	0.076109528
"3,4,11,13"	-0.001269826	0.030517234	0.966809818	-0.136022582	0.133482929
"3,7,8,10,14"	-0.001289862	0.016783774	0.938742103	-0.075400769	0.072821044
"1,2,8,12,14"	-0.001290058	0.016715546	0.938483226	-0.075099695	0.072519578
"3,8,11,13"	-0.001293404	0.030511859	0.966187975	-0.136022428	0.13343562
"1,9,13,14,15"	-0.001295209	0.016844322	0.938709322	-0.075673471	0.073083052
"4,10,12,13,15"	-0.001321588	0.021882858	0.951842502	-0.097948153	0.095304976
"5,7,11,13,15"	-0.001335308	0.017689469	0.939828593	-0.079445427	0.076774811
"5,6,10,14,15"	-0.001339393	0.016832271	0.936577555	-0.075664442	0.072985656
"1,8,9,13,14"	-0.001362443	0.016807555	0.93539382	-0.075578357	0.072853471
"6,8,9,13,15"	-0.001364735	0.016816207	0.935318577	-0.075618851	0.07288938
"3,4,5,10,14"	-0.001383016	0.016792535	0.934361927	-0.075532606	0.072766575
"2,4,9,13"	-0.001405329	0.029322503	0.961775077	-0.130882599	0.12807194
"2,8,9,10,12"	-0.0014194	0.01744109	0.935138386	-0.078432766	0.075593966
"1,2,4,5,8"	-0.001428949	0.016555832	0.931219935	-0.074533349	0.071675451
"1,2,8,12,15"	-0.001432037	0.016715627	0.931728979	-0.075242029	0.072377954
"1,8,9,15"	-0.001434309	0.029219776	0.960850403	-0.130457974	0.127589356
"2,5,9,12,13"	-0.001443293	0.017471313	0.934162854	-0.078590117	0.075703531
"2,5,6,8,9"	-0.001479251	0.016548372	0.92877304	-0.074550708	0.071592205
"3,6,11,15"	-0.001497228	0.029616642	0.959681636	-0.132273307	0.129278852
"1,11,12,13,15"	-0.001513849	0.022082618	0.945345294	-0.09902248	0.095994783
"3,4,12,14"	-0.001516019	0.029344763	0.958798147	-0.131091583	0.128059544
"1,2,8,13"	-0.001559391	0.029300527	0.957556569	-0.130939625	0.127820843
"2,4,5,9,13"	-0.001564232	0.016774314	0.925704411	-0.075633366	0.072504902
"1,2,6,7"	-0.001564555	0.029150848	0.957197709	-0.130283859	0.127154749
"1,4,7,11,14"	-0.001569152	0.016773598	0.925468206	-0.075635124	0.072496819
"4,6,8,13"	-0.001571587	0.029347345	0.957293109	-0.131158548	0.128015373
"4,5,7,10,13"	-0.001607983	0.017652778	0.927422198	-0.079556087	0.076340122
"3,5,10,11,15"	-0.001677062	0.017611011	0.92413445	-0.079440738	0.076086614
"5,7,11,12,14"	-0.001695184	0.017463517	0.922671554	-0.07880758	0.075417213
"2,6,10,11"	-0.001703467	0.036546173	0.962823343	-0.163077779	0.159670845
"4,8,9,10,11"	-0.001720703	0.017585112	0.922052195	-0.079370019	0.075928613
"3,5,7,10,11"	-0.001730161	0.017564043	0.921531383	-0.079286444	0.075826121
"2,3,11,12"	-0.001752371	0.030418472	0.954060705	-0.136069034	0.132564292
"3,5,8,9"	-0.001756887	0.029139756	0.951923747	-0.130427212	0.126913438
"2,6,7,11,15"	-0.001785301	0.016751189	0.915124947	-0.075752322	0.072181719
"3,4,6,11,14"	-0.001803362	0.016767469	0.914352508	-0.075842271	0.072235546
"1,5,12,13,14"	-0.001845145	0.017537419	0.9162085	-0.079283866	0.075593575
"5,8,9,13,15"	-0.001848383	0.016842731	0.912613528	-0.076219619	0.072522852
"3,6,13,14,15"	-0.00185772	0.016852215	0.912223143	-0.076270835	0.072555396
"2,5,9,10,12"	-0.001865129	0.017420857	0.914739872	-0.078789154	0.075058897
"1,2,10,15"	-0.001870036	0.032159125	0.953630021	-0.143872774	0.140132701
"3,6,12,14,15"	-0.00187318	0.016738584	0.910897307	-0.075784544	0.072038184
"3,4,12,13,14"	-0.001895417	0.017535166	0.913923302	-0.079324192	0.075533357
"1,5,9,11,15"	-0.001910052	0.016762495	0.909279944	-0.075926995	0.072106891
"4,7,9,10,12"	-0.001911335	0.017432746	0.912695342	-0.078887857	0.075065187
"2,4,7,10,13"	-0.001911468	0.017586698	0.913450595	-0.079567788	0.075744852
"2,5,6,7,14"	-0.001928998	0.016563992	0.90729105	-0.075069427	0.071211432
"5,6,9,11,13"	-0.001931342	0.017576036	0.912501468	-0.079540582	0.075677897
"7,9,10,13"	-0.001931719	0.037281253	0.958676703	-0.166551871	0.162688433
"2,8,10,13,15"	-0.001933859	0.017674276	0.912872932	-0.07997689	0.076109171
"2,6,8,11,13"	-0.001934658	0.017572888	0.912336208	-0.079529995	0.075660679
"2,3,7,9,11"	-0.001934856	0.01673633	0.907964005	-0.075836267	0.071966554
"2,5,14,15"	-0.001939572	0.029443592	0.94747852	-0.131951526	0.128072382
"3,10,12,14,15"	-0.001940187	0.017503797	0.911741119	-0.079230445	0.075350071
"2,9,11,13,14"	-0.001941418	0.017620232	0.912266569	-0.079745811	0.075862975
"1,2,5,10,15"	-0.001951908	0.016760154	0.907287923	-0.075958514	0.072054697
"2,6,7,8,10"	-0.00196628	0.016742255	0.906509005	-0.075893851	0.071961291
"1,3,10,11,15"	-0.001966346	0.017579976	0.910942078	-0.079592983	0.075660292
"3,11,12,13,14"	-0.001990583	0.021642102	0.926716754	-0.097554056	0.09357289
"1,3,5,10,14"	-0.002042032	0.016761887	0.903037875	-0.076056291	0.071972228
"1,3,6,8,10"	-0.002065004	0.016738746	0.901817689	-0.075977081	0.071847073
"5,8,9,10,11"	-0.002101442	0.017599525	0.904956749	-0.079814399	0.075611515
"3,10,13"	-0.002118653	0.062870162	0.973117547	-0.279729911	0.275492604
"1,4,5,11"	-0.002172495	0.029426088	0.941147127	-0.132107156	0.127762166
"3,5,11,14,15"	-0.002179072	0.016841461	0.897052187	-0.076544703	0.072186559
"1,2,6,8,14"	-0.00219346	0.016559653	0.894623003	-0.075314728	0.070927808
"1,5,6,12,14"	-0.002204133	0.016708363	0.895050247	-0.07598205	0.071573785
"1,2,3,9"	-0.00221093	0.029075347	0.93938676	-0.13059685	0.12617499
"2,11,12,14,15"	-0.002223802	0.01747485	0.898737775	-0.079386242	0.074938638
"1,3,5,10,13"	-0.002247033	0.017579772	0.898293051	-0.079872768	0.075378702
"4,5,6,9,10"	-0.002252556	0.016743251	0.892980476	-0.076184525	0.071679413
"2,5,8,10"	-0.002255664	0.031917389	0.943659406	-0.143190985	0.138679657
"3,9,11,12,15"	-0.002314093	0.017428072	0.894368719	-0.079269978	0.074641792
"1,2,5,14,15"	-0.002339561	0.016593231	0.887875093	-0.075609097	0.070929976
"2,3,5,9,14"	-0.00234966	0.016556422	0.887145651	-0.075456661	0.070757342
"2,5,6,8"	-0.00235013	0.029141759	0.935725112	-0.1310293	0.12632904
"2,4,8,9,12"	-0.002350155	0.016704638	0.888116942	-0.076111626	0.071411317
"2,4,7,8,14"	-0.002355238	0.016596184	0.887148729	-0.075637816	0.070927341
"1,3,4,6,12"	-0.00239193	0.016687867	0.886027936	-0.076079344	0.071295483
"1,2,9,10,14"	-0.002401867	0.01674467	0.885943273	-0.076340105	0.071536371
"4,7,9,12"	-0.002402424	0.029423496	0.934925796	-0.132325641	0.127520793
"2,9,11,12"	-0.002403606	0.030382624	0.936944791	-0.136561974	0.131754762
"2,4,6,9,15"	-0.002427448	0.016561212	0.883469191	-0.075555601	0.070700704
"3,6,7,8,13"	-0.002439963	0.016767723	0.884305047	-0.076479993	0.071600067
"5,6,7,11,12"	-0.002448982	0.017439483	0.888323391	-0.079455256	0.074557292
"1,9,12,14"	-0.002452147	0.029293942	0.933289005	-0.131803303	0.12689901
"2,8,9,13,15"	-0.002459058	0.016811878	0.883710149	-0.076694058	0.071775943
"1,3,6,12,15"	-0.002464579	0.016699288	0.882670775	-0.076202424	0.071273266
"1,3,5,15"	-0.002475237	0.029435562	0.932985518	-0.132451736	0.127501261
"2,8,10,13,14"	-0.002477481	0.017687738	0.888607596	-0.080579954	0.075624992
"2,5,6,8,15"	-0.002478346	0.016575095	0.881142694	-0.075667801	0.070711108
"7,8,10,12,15"	-0.002487383	0.017461019	0.886722942	-0.079588751	0.074613985
"2,4,5,14,15"	-0.002490863	0.016635912	0.880980328	-0.075948863	0.070967136
"1,4,5,8,13"	-0.002503509	0.016800096	0.881540996	-0.076686485	0.071679468
"1,6,7,8,11"	-0.002505898	0.016737511	0.880988711	-0.076412522	0.071400726
"1,2,3,11,13"	-0.002531111	0.017549217	0.885320555	-0.080021928	0.074959706
"2,5,11,13"	-0.002538939	0.030655388	0.93399377	-0.137901732	0.132823854
"7,8,13"	-0.002544471	0.037856872	0.946412727	-0.169706339	0.164617397
"3,9,11,12,14"	-0.002577759	0.017429051	0.882422774	-0.079537969	0.074382452
"1,3,10,12,15"	-0.002579886	0.017436377	0.88237551	-0.079572444	0.074412671
"1,2,3,4,9"	-0.002594671	0.016538822	0.875337778	-0.075623961	0.070434619
"4,8,10"	-0.00260298	0.04908425	0.957707734	-0.219340777	0.214134817
"2,7,11,14,15"	-0.002624238	0.016817158	0.875998568	-0.076882556	0.07163408
"2,4,6,11"	-0.002648659	0.029341963	0.928074462	-0.132211856	0.126914538
"6,8,9,11"	-0.002682241	0.029320758	0.927112504	-0.132151804	0.126787321
"2,3,5,6,15"	-0.002715272	0.016555636	0.869725416	-0.075818807	0.070388262
"5,7,8,10,12"	-0.002724298	0.017461877	0.876023201	-0.079829455	0.074380859
"8,9,10,13"	-0.002733624	0.03834492	0.943167207	-0.172050531	0.166583283
"2,4,5,9,14"	-0.00275433	0.016575725	0.86802724	-0.07594657	0.070437909
"3,6,12,15"	-0.002765579	0.029606623	0.925577922	-0.133497416	0.127966257
"1,3,8,11,15"	-0.0027855	0.016768074	0.868064408	-0.076827082	0.071256081
"1,5,6,7,10"	-0.002797597	0.016735369	0.867240163	-0.076694762	0.071099567
"2,9,11,14,15"	-0.00284693	0.016803446	0.865463443	-0.077044699	0.07135084
"1,2,8,12,13"	-0.00284904	0.017480468	0.870532173	-0.080036289	0.074338209
"2,4,7,8"	-0.002853862	0.029116443	0.921920787	-0.131421248	0.125713524
"1,3,10,11,13"	-0.002865637	0.021995384	0.896343105	-0.099989074	0.0942578
"1,3,5,9,14"	-0.002877051	0.016555027	0.862034111	-0.075977893	0.07022379
"1,5,10,14,15"	-0.002886895	0.016828488	0.863794161	-0.07719524	0.071421449
"2,4,5,6,13"	-0.002902634	0.01677121	0.862595899	-0.076958063	0.071152795
"1,6,9,12,15"	-0.002908916	0.016696873	0.861694586	-0.076636099	0.070818268
"4,6,11,14,15"	-0.002939316	0.016841524	0.861451978	-0.077305224	0.071426591
"4,8,12,13"	-0.002999073	0.030472651	0.921600762	-0.137554968	0.131556823
"2,3,9,13,15"	-0.003024189	0.016779677	0.856974016	-0.077117002	0.071068624
"2,3,7,8,13"	-0.003047956	0.016770309	0.855782601	-0.077099403	0.071003491
"1,5,6,7,11"	-0.00305575	0.01673441	0.85511116	-0.076948681	0.070837181
"1,5,6,8"	-0.003058058	0.029141371	0.91642527	-0.131735517	0.125619401
"1,4,5,9,11"	-0.003075078	0.016743108	0.854279849	-0.077006419	0.070856263
"3,4,6,8,13"	-0.003081845	0.016782899	0.854305135	-0.077188887	0.071025197
"1,8,9,10,14"	-0.003089933	0.016768036	0.85379904	-0.077131346	0.070951479
"2,6,8,9,14"	-0.003121666	0.016565083	0.850526543	-0.076266913	0.070023581
"3,5,8,11,13"	-0.003134291	0.017613243	0.858763014	-0.080907823	0.07463924
"2,7,9,12,15"	-0.003161478	0.016705128	0.849896859	-0.076925111	0.070602154
"2,4,6,7,15"	-0.00316307	0.016568367	0.848597509	-0.076322819	0.06999668
"3,9,11,13,15"	-0.00316564	0.017630052	0.857499984	-0.081013392	0.074682112
"4,5,7,11,15"	-0.003172438	0.016798712	0.850211826	-0.077349305	0.071004429
"2,4,6,8,11"	-0.003173117	0.016743691	0.849693689	-0.077107029	0.070760795
"1,2,3,5,8"	-0.003177263	0.016544646	0.847711029	-0.076232267	0.069877741
"6,8,11,12,13"	-0.003187942	0.021869367	0.884102505	-0.099754933	0.093379048
"1,3,5,8,14"	-0.003199592	0.016573666	0.846919179	-0.076382737	0.069983553
"3,5,8,10,11"	-0.003221326	0.017572688	0.85455285	-0.080815782	0.07437313
"1,2,3,11,14"	-0.003231861	0.016745096	0.846957829	-0.077171978	0.070708256
"1,5,6,8,12"	-0.003233139	0.016696643	0.846459299	-0.076959307	0.07049303
"1,8,9,11,12"	-0.003246216	0.017445219	0.852383062	-0.080277817	0.073785384
"1,3,5,6,7"	-0.003249492	0.016539933	0.844249041	-0.076283684	0.0697847
"2,3,5,12,14"	-0.003273673	0.016711157	0.844691989	-0.07706393	0.070516583
"2,4,8,10,12"	-0.00329239	0.017437663	0.850243926	-0.080290628	0.073705848
"3,4,6,11,13"	-0.003326514	0.017574906	0.849877736	-0.080930765	0.074277736
"4,12,14"	-0.003341766	0.037827574	0.92960551	-0.170374268	0.163690737
"3,4,9,10"	-0.003356752	0.031833015	0.916020549	-0.14391951	0.137206005
"1,9,10,11,14"	-0.003362617	0.017570898	0.848233938	-0.080949169	0.074223935
"3,6,9,12,15"	-0.003379667	0.016699813	0.839623191	-0.077119832	0.070360497
"1,4,7,14,15"	-0.003382795	0.016617137	0.838689095	-0.076757894	0.069992304
"6,7,10,12,15"	-0.003400965	0.017438475	0.845373755	-0.080402784	0.073600855
"1,2,3,7,8"	-0.003400994	0.016543943	0.837125815	-0.076452896	0.069650907
"2,5,7,8,12"	-0.003402669	0.016705434	0.838600217	-0.077167656	0.070362317
"2,3,4,14,15"	-0.003405405	0.016615428	0.837609396	-0.076772957	0.069962147
"3,8,9,11,13"	-0.003419044	0.017595003	0.845927628	-0.081112033	0.074273945
"4,5,9,10"	-0.00341961	0.031980869	0.914847939	-0.144635234	0.137796013
"1,5,10,12,13"	-0.003422345	0.022235839	0.877680983	-0.101607542	0.094762853
"2,7,10,11,15"	-0.00344895	0.017590073	0.844554088	-0.081120172	0.074222272
"3,6,8,10,12"	-0.003448967	0.017424717	0.843097233	-0.080390036	0.073492101
"5,6,8"	-0.003449689	0.037667872	0.927031087	-0.169777006	0.162877628
"2,6,8,12,15"	-0.003467976	0.016716375	0.835652419	-0.077281271	0.070345318
"1,4,11,14,15"	-0.003491744	0.016842088	0.835759665	-0.077860142	0.070876655
"6,8,9,11,12"	-0.00349581	0.017425424	0.841000858	-0.080440003	0.073448383
"2,8,9,12,13"	-0.003507578	0.017498288	0.841128204	-0.08077351	0.073758355
"1,3,9,14,15"	-0.003511915	0.016579982	0.832251845	-0.07672295	0.069699121
"3,4,9,10,14"	-0.003514701	0.016772977	0.834024143	-0.077577931	0.070548529
"9,13,14,15"	-0.003521263	0.02955235	0.905154777	-0.13401345	0.126970925
"1,2,7,13,15"	-0.003573515	0.016786017	0.831417283	-0.077694326	0.070547296
"2,3,10,12,15"	-0.003588339	0.017425574	0.836852159	-0.080533193	0.073356515
"1,5,6,11,15"	-0.003594358	0.016758555	0.830175289	-0.077593904	0.070405189
"1,9,10,11,13"	-0.003594977	0.02207606	0.870641744	-0.101074651	0.093884697
"4,6,8,10,15"	-0.003628908	0.0168019	0.829003488	-0.07781985	0.070562033
"3,9,10,13,15"	-0.003663595	0.017624781	0.83533517	-0.081488074	0.074160884
